
 STAID, SOUID,    DATE,   TG, Q_TG
  7012,142184,20001001,  133,    0
  7012,142184,20001002,  134,    0
  7012,142184,20001003,  133,    0
  7012,142184,20001004,  130,    0
  7012,142184,20001005,  123,    0
  7012,142184,20001006,  129,    0
  7012,142184,20001007,  121,    0
  7012,142184,20001008,  121,    0
  7012,142184,20001009,  126,    0
  7012,142184,20001010,   88,    0
  7012,142184,20001011,   97,    0
  7012,142184,20001012,  110,    0
  7012,142184,20001013,  116,    0
  7012,142184,20001014,  111,    0
  7012,142184,20001015,  102,    0
  7012,142184,20001016,  114,    0
  7012,142184,20001017,  101,    0
  7012,142184,20001018,   94,    0
  7012,142184,20001019,  101,    0
  7012,142184,20001020,   91,    0
  7012,142184,20001021,   91,    0
  7012,142184,20001022,  101,    0
  7012,142184,20001023,   82,    0
  7012,142184,20001024,  106,    0
  7012,142184,20001025,  107,    0
  7012,142184,20001026,   71,    0
  7012,142184,20001027,   36,    0
  7012,142184,20001028,   24,    0
  7012,142184,20001029,   32,    0
  7012,142184,20001030,   78,    0
  7012,142184,20001031,  101,    0
  7012,142184,20001101,   96,    0
  7012,142184,20001102,   88,    0
  7012,142184,20001103,   80,    0
  7012,142184,20001104,   84,    0
  7012,142184,20001105,   94,    0
  7012,142184,20001106,   80,    0
  7012,142184,20001107,   73,    0
  7012,142184,20001108,   79,    0
  7012,142184,20001109,   75,    0
  7012,142184,20001110,   65,    0
  7012,142184,20001111,   67,    0
  7012,142184,20001112,   77,    0
  7012,142184,20001113,   64,    0
  7012,142184,20001114,   69,    0
  7012,142184,20001115,   65,    0
  7012,142184,20001116,   59,    0
  7012,142184,20001117,   46,    0
  7012,142184,20001118,   62,    0
  7012,142184,20001119,   72,    0
  7012,142184,20001120,   56,    0
  7012,142184,20001121,   20,    0
  7012,142184,20001122,   23,    0
  7012,142184,20001123,   41,    0
  7012,142184,20001124,   52,    0
  7012,142184,20001125,   22,    0
  7012,142184,20001126,   17,    0
  7012,142184,20001127,   25,    0
  7012,142184,20001128,   16,    0
  7012,142184,20001129,   58,    0
  7012,142184,20001130,   45,    0
  7012,142184,20001201,   68,    0
  7012,142184,20001202,   56,    0
  7012,142184,20001203,   72,    0
  7012,142184,20001204,   68,    0
  7012,142184,20001205,   66,    0
  7012,142184,20001206,   68,    0
  7012,142184,20001207,   55,    0
  7012,142184,20001208,   62,    0
  7012,142184,20001209,   59,    0
  7012,142184,20001210,   73,    0
  7012,142184,20001211,   71,    0
  7012,142184,20001212,   64,    0
  7012,142184,20001213,   60,    0
  7012,142184,20001214,   69,    0
  7012,142184,20001215,   58,    0
  7012,142184,20001216,   34,    0
  7012,142184,20001217,   17,    0
  7012,142184,20001218,    3,    0
  7012,142184,20001219,  -14,    0
  7012,142184,20001220,  -23,    0
  7012,142184,20001221,  -40,    0
  7012,142184,20001222,    6,    0
  7012,142184,20001223,    9,    0
  7012,142184,20001224,  -26,    0
  7012,142184,20001225,  -83,    0
  7012,142184,20001226,  -33,    0
  7012,142184,20001227,  -26,    0
  7012,142184,20001228,  -39,    0
  7012,142184,20001229,  -36,    0
  7012,142184,20001230,   23,    0
  7012,142184,20001231,    2,    0
  7012,142184,20010101,   22,    0
  7012,142184,20010102,    2,    0
  7012,142184,20010103,    0,    0
  7012,142184,20010104,   10,    0
  7012,142184,20010105,   25,    0
  7012,142184,20010106,   18,    0
  7012,142184,20010107,    1,    0
  7012,142184,20010108,   36,    0
  7012,142184,20010109,   31,    0
  7012,142184,20010110,    8,    0
  7012,142184,20010111,  -34,    0
  7012,142184,20010112,  -38,    0
  7012,142184,20010113,  -13,    0
  7012,142184,20010114,   10,    0
  7012,142184,20010115,    6,    0
  7012,142184,20010116,    8,    0
  7012,142184,20010117,  -14,    0
  7012,142184,20010118,  -16,    0
  7012,142184,20010119,    3,    0
  7012,142184,20010120,   -3,    0
  7012,142184,20010121,  -15,    0
  7012,142184,20010122,  -34,    0
  7012,142184,20010123,  -57,    0
  7012,142184,20010124,  -41,    0
  7012,142184,20010125,  -16,    0
  7012,142184,20010126,    9,    0
  7012,142184,20010127,    9,    0
  7012,142184,20010128,   10,    0
  7012,142184,20010129,   11,    0
  7012,142184,20010130,  -26,    0
  7012,142184,20010131,  -66,    0
  7012,142184,20010201,  -89,    0
  7012,142184,20010202, -163,    0
  7012,142184,20010203, -204,    0
  7012,142184,20010204, -199,    0
  7012,142184,20010205, -147,    0
  7012,142184,20010206,  -51,    0
  7012,142184,20010207,   13,    0
  7012,142184,20010208,   16,    0
  7012,142184,20010209,   -1,    0
  7012,142184,20010210,  -21,    0
  7012,142184,20010211,  -10,    0
  7012,142184,20010212,    8,    0
  7012,142184,20010213,   -3,    0
  7012,142184,20010214,   -1,    0
  7012,142184,20010215,   15,    0
  7012,142184,20010216,    8,    0
  7012,142184,20010217,   -1,    0
  7012,142184,20010218,   -4,    0
  7012,142184,20010219,  -26,    0
  7012,142184,20010220,   10,    0
  7012,142184,20010221,   -2,    0
  7012,142184,20010222, -120,    0
  7012,142184,20010223, -166,    0
  7012,142184,20010224, -164,    0
  7012,142184,20010225, -146,    0
  7012,142184,20010226, -126,    0
  7012,142184,20010227,  -85,    0
  7012,142184,20010228, -123,    0
  7012,142184,20010301,  -84,    0
  7012,142184,20010302,  -42,    0
  7012,142184,20010303,  -53,    0
  7012,142184,20010304,  -43,    0
  7012,142184,20010305,  -10,    0
  7012,142184,20010306,  -14,    0
  7012,142184,20010307,  -10,    0
  7012,142184,20010308,  -35,    0
  7012,142184,20010309,  -10,    0
  7012,142184,20010310,   -6,    0
  7012,142184,20010311,    7,    0
  7012,142184,20010312,   10,    0
  7012,142184,20010313,   13,    0
  7012,142184,20010314,   -2,    0
  7012,142184,20010315,  -12,    0
  7012,142184,20010316,   -3,    0
  7012,142184,20010317,  -30,    0
  7012,142184,20010318,  -63,    0
  7012,142184,20010319,  -59,    0
  7012,142184,20010320,  -49,    0
  7012,142184,20010321,  -36,    0
  7012,142184,20010322,  -18,    0
  7012,142184,20010323,  -58,    0
  7012,142184,20010324,  -48,    0
  7012,142184,20010325,  -38,    0
  7012,142184,20010326,  -43,    0
  7012,142184,20010327,  -24,    0
  7012,142184,20010328,  -10,    0
  7012,142184,20010329,    0,    0
  7012,142184,20010330,    9,    0
  7012,142184,20010331,   10,    0
  7012,142184,20010401,   12,    0
  7012,142184,20010402,   13,    0
  7012,142184,20010403,    7,    0
  7012,142184,20010404,   20,    0
  7012,142184,20010405,   24,    0
  7012,142184,20010406,   26,    0
  7012,142184,20010407,   22,    0
  7012,142184,20010408,   25,    0
  7012,142184,20010409,   35,    0
  7012,142184,20010410,   28,    0
  7012,142184,20010411,   28,    0
  7012,142184,20010412,   26,    0
  7012,142184,20010413,   11,    0
  7012,142184,20010414,    1,    0
  7012,142184,20010415,    3,    0
  7012,142184,20010416,   18,    0
  7012,142184,20010417,   26,    0
  7012,142184,20010418,   25,    0
  7012,142184,20010419,   28,    0
  7012,142184,20010420,   27,    0
  7012,142184,20010421,   22,    0
  7012,142184,20010422,   41,    0
  7012,142184,20010423,   58,    0
  7012,142184,20010424,   61,    0
  7012,142184,20010425,   48,    0
  7012,142184,20010426,   53,    0
  7012,142184,20010427,   57,    0
  7012,142184,20010428,   76,    0
  7012,142184,20010429,   68,    0
  7012,142184,20010430,   57,    0
  7012,142184,20010501,   53,    0
  7012,142184,20010502,   77,    0
  7012,142184,20010503,   58,    0
  7012,142184,20010504,   80,    0
  7012,142184,20010505,   81,    0
  7012,142184,20010506,   95,    0
  7012,142184,20010507,   76,    0
  7012,142184,20010508,   97,    0
  7012,142184,20010509,  117,    0
  7012,142184,20010510,  104,    0
  7012,142184,20010511,   91,    0
  7012,142184,20010512,   71,    0
  7012,142184,20010513,   70,    0
  7012,142184,20010514,   77,    0
  7012,142184,20010515,   79,    0
  7012,142184,20010516,   94,    0
  7012,142184,20010517,   88,    0
  7012,142184,20010518,   78,    0
  7012,142184,20010519,   79,    0
  7012,142184,20010520,   75,    0
  7012,142184,20010521,   63,    0
  7012,142184,20010522,   66,    0
  7012,142184,20010523,   65,    0
  7012,142184,20010524,   80,    0
  7012,142184,20010525,   57,    0
  7012,142184,20010526,   60,    0
  7012,142184,20010527,   71,    0
  7012,142184,20010528,   86,    0
  7012,142184,20010529,   72,    0
  7012,142184,20010530,   73,    0
  7012,142184,20010531,   83,    0
  7012,142184,20010601,   87,    0
  7012,142184,20010602,   92,    0
  7012,142184,20010603,  101,    0
  7012,142184,20010604,  103,    0
  7012,142184,20010605,   96,    0
  7012,142184,20010606,  107,    0
  7012,142184,20010607,  124,    0
  7012,142184,20010608,  120,    0
  7012,142184,20010609,  101,    0
  7012,142184,20010610,  100,    0
  7012,142184,20010611,   98,    0
  7012,142184,20010612,   97,    0
  7012,142184,20010613,   96,    0
  7012,142184,20010614,  109,    0
  7012,142184,20010615,   98,    0
  7012,142184,20010616,  104,    0
  7012,142184,20010617,  103,    0
  7012,142184,20010618,  120,    0
  7012,142184,20010619,  129,    0
  7012,142184,20010620,  123,    0
  7012,142184,20010621,  115,    0
  7012,142184,20010622,  144,    0
  7012,142184,20010623,  177,    0
  7012,142184,20010624,  182,    0
  7012,142184,20010625,  165,    0
  7012,142184,20010626,  147,    0
  7012,142184,20010627,-9999,    9
  7012,142184,20010628,  156,    0
  7012,142184,20010629,  162,    0
  7012,142184,20010630,  153,    0
  7012,142184,20010701,  162,    0
  7012,142184,20010702,  159,    0
  7012,142184,20010703,  158,    0
  7012,142184,20010704,  163,    0
  7012,142184,20010705,  161,    0
  7012,142184,20010706,  173,    0
  7012,142184,20010707,  189,    0
  7012,142184,20010708,  181,    0
  7012,142184,20010709,  195,    0
  7012,142184,20010710,  189,    0
  7012,142184,20010711,  187,    0
  7012,142184,20010712,  182,    0
  7012,142184,20010713,  177,    0
  7012,142184,20010714,  170,    0
  7012,142184,20010715,  181,    0
  7012,142184,20010716,  192,    0
  7012,142184,20010717,  197,    0
  7012,142184,20010718,  199,    0
  7012,142184,20010719,  195,    0
  7012,142184,20010720,  190,    0
  7012,142184,20010721,  200,    0
  7012,142184,20010722,  207,    0
  7012,142184,20010723,  201,    0
  7012,142184,20010724,  210,    0
  7012,142184,20010725,  215,    0
  7012,142184,20010726,  227,    0
  7012,142184,20010727,  238,    0
  7012,142184,20010728,  206,    0
  7012,142184,20010729,  210,    0
  7012,142184,20010730,  200,    0
  7012,142184,20010731,  170,    0
  7012,142184,20010801,  160,    0
  7012,142184,20010802,  140,    0
  7012,142184,20010803,  140,    0
  7012,142184,20010804,  157,    0
  7012,142184,20010805,  164,    0
  7012,142184,20010806,  161,    0
  7012,142184,20010807,  164,    0
  7012,142184,20010808,  163,    0
  7012,142184,20010809,  174,    0
  7012,142184,20010810,  168,    0
  7012,142184,20010811,  155,    0
  7012,142184,20010812,  157,    0
  7012,142184,20010813,  147,    0
  7012,142184,20010814,  145,    0
  7012,142184,20010815,  144,    0
  7012,142184,20010816,  155,    0
  7012,142184,20010817,  170,    0
  7012,142184,20010818,  152,    0
  7012,142184,20010819,  155,    0
  7012,142184,20010820,  157,    0
  7012,142184,20010821,  175,    0
  7012,142184,20010822,  152,    0
  7012,142184,20010823,  157,    0
  7012,142184,20010824,  156,    0
  7012,142184,20010825,  164,    0
  7012,142184,20010826,  168,    0
  7012,142184,20010827,  169,    0
  7012,142184,20010828,  148,    0
  7012,142184,20010829,  152,    0
  7012,142184,20010830,  151,    0
  7012,142184,20010831,  151,    0
  7012,142184,20010901,  155,    0
  7012,142184,20010902,  149,    0
  7012,142184,20010903,  159,    0
  7012,142184,20010904,  159,    0
  7012,142184,20010905,  157,    0
  7012,142184,20010906,  150,    0
  7012,142184,20010907,  159,    0
  7012,142184,20010908,  154,    0
  7012,142184,20010909,  144,    0
  7012,142184,20010910,  126,    0
  7012,142184,20010911,  142,    0
  7012,142184,20010912,  152,    0
  7012,142184,20010913,  146,    0
  7012,142184,20010914,  139,    0
  7012,142184,20010915,  142,    0
  7012,142184,20010916,  138,    0
  7012,142184,20010917,  158,    0
  7012,142184,20010918,  161,    0
  7012,142184,20010919,  159,    0
  7012,142184,20010920,  157,    0
  7012,142184,20010921,  148,    0
  7012,142184,20010922,  151,    0
  7012,142184,20010923,  131,    0
  7012,142184,20010924,   79,    0
  7012,142184,20010925,   75,    0
  7012,142184,20010926,  109,    0
  7012,142184,20010927,  120,    0
  7012,142184,20010928,   99,    0
  7012,142184,20010929,   64,    0
  7012,142184,20010930,   78,    0
  7012,142184,20011001,  100,    0
  7012,142184,20011002,  131,    0
  7012,142184,20011003,  134,    0
  7012,142184,20011004,  133,    0
  7012,142184,20011005,  122,    0
  7012,142184,20011006,  104,    0
  7012,142184,20011007,  109,    0
  7012,142184,20011008,  117,    0
  7012,142184,20011009,  126,    0
  7012,142184,20011010,  125,    0
  7012,142184,20011011,  119,    0
  7012,142184,20011012,  109,    0
  7012,142184,20011013,  115,    0
  7012,142184,20011014,  105,    0
  7012,142184,20011015,   79,    0
  7012,142184,20011016,  116,    0
  7012,142184,20011017,  116,    0
  7012,142184,20011018,  101,    0
  7012,142184,20011019,   79,    0
  7012,142184,20011020,   42,    0
  7012,142184,20011021,   56,    0
  7012,142184,20011022,   60,    0
  7012,142184,20011023,   32,    0
  7012,142184,20011024,   32,    0
  7012,142184,20011025,   84,    0
  7012,142184,20011026,  101,    0
  7012,142184,20011027,  109,    0
  7012,142184,20011028,  101,    0
  7012,142184,20011029,   77,    0
  7012,142184,20011030,   70,    0
  7012,142184,20011031,   70,    0
  7012,142184,20011101,   53,    0
  7012,142184,20011102,   31,    0
  7012,142184,20011103,   91,    0
  7012,142184,20011104,   79,    0
  7012,142184,20011105,   28,    0
  7012,142184,20011106,   23,    0
  7012,142184,20011107,   30,    0
  7012,142184,20011108,  -10,    0
  7012,142184,20011109,   -8,    0
  7012,142184,20011110,   16,    0
  7012,142184,20011111,   72,    0
  7012,142184,20011112,   40,    0
  7012,142184,20011113,   10,    0
  7012,142184,20011114,   -7,    0
  7012,142184,20011115,   31,    0
  7012,142184,20011116,   -2,    0
  7012,142184,20011117,   40,    0
  7012,142184,20011118,   42,    0
  7012,142184,20011119,  -20,    0
  7012,142184,20011120,    1,    0
  7012,142184,20011121,    1,    0
  7012,142184,20011122,   -6,    0
  7012,142184,20011123,  -24,    0
  7012,142184,20011124,  -14,    0
  7012,142184,20011125,   -1,    0
  7012,142184,20011126,    5,    0
  7012,142184,20011127,   27,    0
  7012,142184,20011128,   25,    0
  7012,142184,20011129,   25,    0
  7012,142184,20011130,    1,    0
  7012,142184,20011201,  -27,    0
  7012,142184,20011202,  -23,    0
  7012,142184,20011203,   -1,    0
  7012,142184,20011204,  -12,    0
  7012,142184,20011205,   -7,    0
  7012,142184,20011206,  -32,    0
  7012,142184,20011207,  -30,    0
  7012,142184,20011208,   -1,    0
  7012,142184,20011209,   21,    0
  7012,142184,20011210,    4,    0
  7012,142184,20011211,   -9,    0
  7012,142184,20011212,  -11,    0
  7012,142184,20011213,    2,    0
  7012,142184,20011214,    4,    0
  7012,142184,20011215,  -36,    0
  7012,142184,20011216,  -19,    0
  7012,142184,20011217,  -15,    0
  7012,142184,20011218,  -54,    0
  7012,142184,20011219,   -8,    0
  7012,142184,20011220, -100,    0
  7012,142184,20011221,  -55,    0
  7012,142184,20011222, -133,    0
  7012,142184,20011223, -120,    0
  7012,142184,20011224,  -68,    0
  7012,142184,20011225,  -74,    0
  7012,142184,20011226,  -95,    0
  7012,142184,20011227, -113,    0
  7012,142184,20011228,  -88,    0
  7012,142184,20011229,  -99,    0
  7012,142184,20011230, -138,    0
  7012,142184,20011231, -143,    0
  7012,142184,20020101,  -99,    0
  7012,142184,20020102, -130,    0
  7012,142184,20020103,  -48,    0
  7012,142184,20020104,    3,    0
  7012,142184,20020105,    3,    0
  7012,142184,20020106,   -6,    0
  7012,142184,20020107,  -31,    0
  7012,142184,20020108,    2,    0
  7012,142184,20020109,    1,    0
  7012,142184,20020110,   -5,    0
  7012,142184,20020111,    1,    0
  7012,142184,20020112,    9,    0
  7012,142184,20020113,   10,    0
  7012,142184,20020114,   20,    0
  7012,142184,20020115,   18,    0
  7012,142184,20020116,   17,    0
  7012,142184,20020117,   19,    0
